name,price,image,description,DISPONIBILITÉ,gtin,Marque,Gamme PC,Gamer,Système d'exploitation,Taille de l'écran,Ecran,Ecran Tactile,Résolution Ecran,Processeur,Type Processeur,Référence Processeur,Fréquence Processeur,Mémoire Cache,Mémoire,Disque Dur,Type Disque Dur,Carte Graphique,Chipset Graphique,Clavier,Connecteurs,Destockage,Couleur,Garantie 
PC Portable Gamer HP OMEN 16-n0007nk AMD RYZEN 7 16Go RTX 3070Ti,"5 835,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/6/u/6u8y8ea_1.jpg,"Écran 16.1"" Full HD IPS, 144Hz - Processeur: AMD Ryzen 7-6800H (Up to 4,70 GHz Turbo max, 16 Mo de mémoire cache, Octa-Core ) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go DDR5-4800 MHz - Disque dur: 1To SSD - Carte graphique: NVIDIA GeForce RTX 3070Ti (8 Go de mémoire dédiée GDDR6), avec Wi-Fi, Bluetooth, 2x USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro - Clavier rétroéclairé blanc - Couleur: Noir - Garantie: 1 an
Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,6U8Y8EA,HP,OMEN 16,oui,Windows 11 Famille,16.1 Pouces,Full HD,Non,1920 x 1080 pixels,AMD Ryzen 7,Octa Core,AMD Ryzen™ 7 6800H,"Up to 4,70 GHz Turbo max",16 Mo,16 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 3070TI,Rétroéclairé blanc,"2x USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1x AC smart pin, 1x combo casque/micro",Non,Noir,1 an
PC Portable Gamer ASUS ROG Zephyrus M16 i7 12è Gén 16Go RTX 3050Ti,"5 899,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/g/u/gu603ze-ls001w_1.jpg,"Écran 15.6  Full HD IPS, 165Hz - Processeur: Intel Core i7-12700H (up to 4,70 GHz Turbo max, 24 Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go - Disque dur: 512 Go SSD - Carte graphique: NVIDIA GeForce RTX 3050Ti (4 Go de mémoire dédiée GDDR6), avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt™ 4, 1x HDMI 2.0b, 1xRJ45, 1 prise audio combinée 3,5 mm - Clavier chiclet rétroéclairé RGB - Couleur: Noir - Garantie: 2 ans
                                         Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,GU603ZE-LS001W,ASUS,ROG ZEPHYRUS M16,oui,Windows 11 Famille,16 Pouces ,Full HD,Non,1920 x 1080 pixels,Intel Core i7,14 Cœurs,Intel® Core™ i7-12700H,"up to 4,70 GHz Turbo max",24 Mo,16 Go,512Go SSD,SSD,Nvidia GeForce,GeForce RTX 3050Ti,chiclet rétroéclairé RGB,"2x USB 3.2 Gen 2 Type-A, 1x USB 3.2 Gen 2 Type-C, 1x Thunderbolt™ 4, 1x HDMI 2.0b, 1xRJ45, 1 prise audio combinée 3,5 mm",Non,Noir,2 ans
PC Portable Gamer HP OMEN 16-k0005nk i7 12è Gén 24Go RTX 3070Ti,"6 099,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-hp-omen-16-k0005nk-i7-12e-gen-24go-rtx-3070ti.jpg,"Écran 16.1  QHD IPS, 165Hz - Processeur: Intel Core i7-12700H (Up to 4,70 GHz Turbo max, 24 Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire: 24 Go DDR5-4800 MHz - Disque dur: 1 To SSD - Carte graphique: NVIDIA GeForce RTX 3070Ti (8 Go de mémoire dédiée GDDR6), avec Wi-Fi, Bluetooth, 2 Thunderbolt™ 4 avec USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier Rétroéclairé RGB, de grande taille, 4 zones  - Couleur: Noir - Garantie: 1 an
                                       Retrait en Magasin ou Livraison Gratuite pour Cet Article",Sur commande 48h,6U976EA-24G,HP,OMEN 16,oui,Windows 11 Famille,16.1 Pouces,QHD,Non,2560 x 1440 pixels,Intel Core i7,14 Cœurs,Intel® Core™ i7-12700H,"Up to 4,70 GHz Turbo max",24 Mo,24 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 3070TI,"Rétroéclairé RGB, de grande taille, 4 zones ","2 Thunderbolt™ 4 avec USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone",Non,Noir,1 an
PC Portable Gamer HP OMEN 16-k0005nk i7 12è Gén 32Go RTX 3070Ti,"6 159,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-hp-omen-16-k0005nk-i7-12e-gen-32go-rtx-3070ti.jpg,"Écran 16.1  QHD IPS, 165Hz - Processeur: Intel Core i7-12700H (Up to 4,70 GHz Turbo max, 24 Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire: 32 Go DDR5-4800 MHz - Disque dur: 1 To SSD - Carte graphique: NVIDIA GeForce RTX 3070Ti (8 Go de mémoire dédiée GDDR6), avec Wi-Fi, Bluetooth, 2 Thunderbolt™ 4 avec USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone - Clavier Rétroéclairé RGB, de grande taille, 4 zones  - Couleur: Noir - Garantie: 1 an
                                       Retrait en Magasin ou Livraison Gratuite pour Cet Article",Sur commande 48h,6U976EA-32G,HP,OMEN 16,oui,Windows 11 Famille,16.1 Pouces,QHD,Non,2560 x 1440 pixels,Intel Core i7,14 Cœurs,Intel® Core™ i7-12700H,"Up to 4,70 GHz Turbo max",24 Mo,32 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 3070TI,"Rétroéclairé RGB, de grande taille, 4 zones ","2 Thunderbolt™ 4 avec USB Type-C, 3x USB Type-A, 1x HDMI 2.1, 1x RJ-45, 1 prise adaptateur secteur Smart Pin, 1 prise combinée casque/microphone",Non,Noir,1 an
PC Portable Gamer LENOVO Légion Pro 5 16IRX8 i7 13è Gén 16Go RTX 4060,"6 199,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-lenovo-legion-pro-5-16irx8-i7-13e-gen-16go-rtx-4060-20.jpg,"Écran 16"" WQXGA IPS, 240 Hz - Processeur: Intel Core i7-13700HX (up to 5,00 GHz Turbo max ,30Mo de mémoire cache, 16-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16Go DDR5-4800 - Disque Dur: 1To SSD - Carte Graphique: NVIDIA GeForce RTX 4060 (8Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1x HDMI, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé RVB 4 zones - Couleur: Gris - Garantie: 2 ans
+ Souris de jeu RVB Lenovo Legion M300
                                         Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,82WK00B9FG,LENOVO,LEGION PRO 5,oui,Windows 11 Famille,16 Pouces ,WQXGA,Non,2560 x 1600 pixels,Intel Core i7,16 Cœurs,Intel® Core™ i7-13700HX,"up to 5,00 GHz Turbo max",30 Mo,16 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 4060,Rétroéclairé RVB 4 zones,"4x USB 3.2 Gen 1, 2x USB-C 3.2 Gen 2, 1x HDMI, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation",Non,Gris,2 ans
PC Portable Gamer MSI CROSSHAIR 17 i7 12è Gén 16Go RTX 3060,"6 219,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/b/u/bu-9s7-17l352-086.jpg,"Écran 17.3  QHD IPS, 165 Hz - Processeur: Intel Core i7-12700H (Up to 4.70 GHz Turbo max, 24 Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 - Mémoire RAM: 16 Go - Disque dur: 1 To SSD - Carte graphique: NVIDIA GeForce RTX 3060 (6 Go de mémoire dédiée) avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen1 Type-C, 2x USB 3.2 Gen1 Type-A, 1x USB 2.0 Type-A, 1x RJ45, 1x HDMI, 1x prise combo entrée micro/sortie casque - Clavier Gaming Rétroéclairé Spectrum - Couleur: Noir - Garantie: 2 ans
+ Souris Gamer MSI M99 RGB
                                          Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,BU-9S7-17L352-086,MSI,CROSSHAIR 17,oui,Windows 11,17.3 Pouces,QHD,Non,2560 x 1440 pixels,Intel Core i7,14 Cœurs,Intel® Core™ i7-12700H,"Up to 4,70 GHz Turbo max",24 Mo,16 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 3060,Gaming Rétroéclairé Spectrum,"1x USB 3.2 Gen1 Type-C, 2x USB 3.2 Gen1 Type-A, 1x USB 2.0 Type-A, 1x RJ45, 1x HDMI, 1x prise combo entrée micro/sortie casque",Non,Noir,2 ans
PC Portable Gamer MSI CROSSHAIR 17 i7 12è Gén 16Go RTX 3060,"6 219,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/9/s/9s7-17l352-086_1.jpg,"Écran 17.3  QHD IPS, 165 Hz - Processeur: Intel Core i7-12700H (Up to 4.70 GHz Turbo max, 24 Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 - Mémoire RAM: 16 Go - Disque dur: 1 To SSD - Carte graphique: NVIDIA GeForce RTX 3060 (6 Go de mémoire dédiée) avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen1 Type-C, 2x USB 3.2 Gen1 Type-A, 1x USB 2.0 Type-A, 1x RJ45, 1x HDMI, 1x prise combo entrée micro/sortie casque - Clavier Gaming Rétroéclairé Spectrum - Couleur: Noir - Garantie: 2 ans
                             Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,9S7-17L352-086,MSI,CROSSHAIR 17,oui,Windows 11,17.3 Pouces,QHD,Non,2560 x 1440 pixels,Intel Core i7,14 Cœurs,Intel® Core™ i7-12700H,"Up to 4,70 GHz Turbo max",24 Mo,16 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 3060,Gaming Rétroéclairé Spectrum,"1x USB 3.2 Gen1 Type-C, 2x USB 3.2 Gen1 Type-A, 1x USB 2.0 Type-A, 1x RJ45, 1x HDMI, 1x prise combo entrée micro/sortie casque",Non,Noir,2 ans
PC Portable Gamer GIGABYTE AORUS 15 BSF i7 13è Gén 16Go RTX 4070,"6 259,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-gigabyte-aorus-15-bsf-i7-13e-gen-16go-rtx-4070-9.jpg,"Écran 15.6"" QHD, 165Hz - Processeur: Intel Core i7-13700H (Up to 5,00 GHz Turbo max, 24 Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go (8 Go x 2) - Disque dur: 1To SSD - Carte graphique: NVIDIA GeForce RTX 4070 (8 Go de mémoire dédiée GDDR6), avec Wi-Fi, Bluetooth, 1x USB 3.2 Gen1 Type-A, 2x USB 3.2 Gen2 Type-A, 1x USB 3.2 Gen2 Type-C, 1x Thunderbolt™ 4, 1x HDMI 2.1, 1x RJ45, 1x Mini DP 1.4, 1x Jack combo audio, 1x entrée CC - Clavier RVB à trois zones, macro par touche - Couleur: Noir - Garantie: 1 an
                                           Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,AORUS-15-BSF,GIGABYTE,AORUS 15 BSF,oui,Windows 11 Famille,15.6 Pouces,QHD,Non,2560 x 1440 pixels,Intel Core i7,14 Cœurs,Intel® Core™ i7-13700H,Up to 5.00 GHz Turbo max,24 Mo,16 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 4070,"RVB à trois zones, macro par touche","1x USB 3.2 Gen1 Type-A, 2x USB 3.2 Gen2 Type-A, 1x USB 3.2 Gen2 Type-C, 1x Thunderbolt™ 4, 1x HDMI 2.1, 1x RJ45, 1x Mini DP 1.4, 1x Jack combo audio, 1x entrée CC",Non,Noir,1 an
PC Portable DELL Latitude 7330 i7 12è Gén 16Go 512Go SSD - Gris,"6 359,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/7/3/7330-i7-512ssd-1y-7.jpg,"Écran 13.3"" Full HD Tactile - Processeur: Intel Core i7-1265U (Up to 4,80 GHz Turbo max, 12 Mo de mémoire cache, 10 Coeurs) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 2x USB Type-C Thunderbolt 4.0 avec Power Delivery et DisplayPort 1.4, 1x USB 3.2 Gen 1, 1x HDMI 2.0, 1 port casque (combiné casque et microphone) - Couleur: Gris - Garantie: 1 an
                                Retrait en Magasin ou Livraison Gratuite pour Cet Article",En arrivage,7330-I7-512SSD-1Y,DELL,Latitude 7330,Non,Windows 11 Pro,13.3 Pouces,Full HD,Oui,1920 x 1080 pixels,Intel Core i7,10 cœurs,Intel® Core™ i7-1265U,"Up to 4,80 GHz Turbo max",12 Mo,16 Go,512Go SSD,SSD,Graphique Intégrée,Intel Iris X,,"2x USB Type-C Thunderbolt 4.0 avec Power Delivery et DisplayPort 1.4, 1x USB 3.2 Gen 1, 1x HDMI 2.0, 1 port casque (combiné casque et microphone)",Non,Gris,1 an
PC Portable Gamer GIGABYTE AERO 16 OLED BSF i7 13è Gén 16Go RTX 4070,"7 379,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-gigabyte-aero-16-oled-bsf-i7-13e-gen-16go-rtx-4070.jpg,"Écran 16"" QHD 4K UHD+ - Processeur: Intel Core i7-13700H (Up to 5.00 GHz Turbo max , 24 Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire: 16 Go - Disque dur: 1To SSD - Carte graphique: NVIDIA GeForce RTX 4070 (8 Go de mémoire dédiée GDDR6), avec Wi-Fi, Bluetooth, 2x Thunderbolt™ 4, 1x USB 3.2 Gen2 (Type C), 1x USB 3.2 Gen1 (Type A), 1x HDMI 2.1, 1x combo audio 3,5 mm, 1x entrée CC et lecteur de carte MicroSD - Clavier rétroéclairé blanc - Couleur: Silver - Garantie: 1 an
                                           Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,GIGABYTE-AERO-BSF,GIGABYTE,AERO 16 OLED BSF,oui,Windows 11 Famille,16 Pouces ,OLED,Non,3840 x 2400 pixels,Intel Core i7,14 Cœurs,Intel® Core™ i7-13700H,Up to 5.00 GHz Turbo max,24 Mo,16 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 4070,Rétroéclairé blanc,"2x Thunderbolt™ 4, 1x USB 3.2 Gen2 (Type C), 1x USB 3.2 Gen1 (Type A), 1x HDMI 2.1, 1x combo audio 3,5 mm, 1x entrée CC, 1x lecteur de carte MicroSD",Non,Silver,1 an
PC Portable LENOVO ThinkPad X1 Carbon Gen 11 i7 13è Gén 16Go 1To SSD - Noir,"7 699,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-thinkpad-x1-carbon-gen-11-i7-13e-gen-16go-1to-ssd-noir.jpg,"Écran 14"" WUXGA, IPS - Processeur: Intel Core i7-1355U (Up to 5.00 GHz Turbo max ,12Mo de mémoire cache, 10-Cores) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go - Disque Dur: 1 To SSD - Carte Graphique: Intel Iris Xᵉ Graphics avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1x HDMI 2.1, 1x prise combinée casque/microphone (3,5 mm) - Clavier Rétroéclairé - Lecteur d'empreintes digitales Style tactile - Couleur: Noir - Garantie: 3 ans
                                            Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,21HM0021FE,LENOVO,THINKPAD X1 CARBON GEN 11,Non,Windows 11 Pro,14 Pouces,WUXGA,Non,1920 x 1200 pixels,Intel Core i7,10 cœurs,Intel® Core™ i7-1355U,Up to 5.00 GHz Turbo max,12 Mo,16 Go,1 To SSD,SSD,Graphique Intégrée,Intel Iris X,Rétroéclairé,"2x USB 3.2 Gen 1, 2x Thunderbolt 4 / USB4, 1x HDMI 2.1, 1x prise combinée casque/microphone (3,5 mm)",Non,Noir,3 ans
PC Portable LENOVO ThinkPad X1 Extreme i7 11è Gén 32Go RTX 3060,"7 999,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-thinkpad-x1-extreme-i7-11e-gen-32go-rtx-3060.jpg,"Écran 16"" WQXGA, IPS - Processeur: Intel Core i7-11800H (Up to 4.60 GHz Turbo max ,24Mo de mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 32 Go DDR4-3200MHz - Disque Dur: 1 To SSD - Carte Graphique: NVIDIA GeForce RTX 3060 (6 Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 1, 2x Thunderbolt™ 4, 1x HDMI 2.0, 1x Prise combinée casque/microphone (3,5 mm) et Lecteur de carte SD - Clavier Rétroéclairé - Lecteur d'empreintes digitales - Couleur: Noir - Garantie: 3 ans
                                            Retrait en Magasin ou Livraison Gratuite pour Cet Article",Sur commande 48h,20Y6S1H100,LENOVO,THINKPAD X1 EXTREME,Non,Windows 11 Pro,16 Pouces ,WQXGA,Non,2560 x 1600 pixels,Intel Core i7,Octa Core,Intel® Core™ i7-11800H,"Up to 4,60 GHz Turbo max",24 Mo,32 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 3060,Rétroéclairé,"2x USB 3.2 Gen 1, 2x Thunderbolt™ 4, 1x HDMI 2.0, 1x Prise combinée casque/microphone (3,5 mm), 1x Lecteur de carte SD",Non,Noir,3 ans
PC Portable Gamer MSI Vector GP68HX 13VG i7 13è Gén 16Go RTX 4070,"8 139,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/g/p/gp68-hx-13vg.jpg,"Écran 16  QHD+ IPS, 240 Hz - Processeur: Intel Core i7-13700HX (Up to 5.00 GHz Turbo max, 30 Mo de mémoire cache, 16-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go - Disque dur: 512Go SSD - Carte graphique: NVIDIA GeForce RTX 4070 (8 Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 2x USB 3.2 Gen 2 Type-C, 1x USB 3.2 Gen 1 Type-A, USB 3.2 Gen 2 Type-A, 1x Thunderbolt™ 4, 1x HDMI 2.1, 1x RJ45, 1x prise jack audio combinée, 1x Lecteur de carte SD Express - Clavier Rétroéclairé LED RGB - Couleur: Noir - Garantie: 1 an 
                             Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,GP68-HX-13VG,MSI,Vector GP68HX 13VG,oui,FreeDos,16 Pouces ,QHD+,Non,2560 x 1600 pixels,Intel Core i7,16 Cœurs,Intel® Core™ i7-13700HX,"Up to 5,00 GHz Turbo max",30 Mo,16 Go,512Go SSD,SSD,Nvidia GeForce,GeForce RTX 4070,Rétroéclairé LED RGB,"2x USB 3.2 Gen 2 Type-C, 1x USB 3.2 Gen 1 Type-A, USB 3.2 Gen 2 Type-A, 1x Thunderbolt™ 4, 1x HDMI 2.1, 1x RJ45, 1x prise jack audio combinée, 1x Lecteur de carte SD Express",Non,Noir,1 an
PC Portable Gamer LENOVO Légion Slim 7 16IRH8 i9 13è Gén 32Go RTX 4070,"8 279,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-lenovo-legion-slim-7-16irh8-i9-13e-gen-32go-rtx-4070.jpg,"Écran 16"" WQXGA IPS, 240 Hz - Processeur: Intel Core i9-13900H (up to 5,40 GHz Turbo max ,24Mo de mémoire cache, 14-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32Go DDR5-5200 - Disque Dur: 1To SSD - Carte Graphique: NVIDIA GeForce RTX 4070 (8Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 3x USB 3.2 Gen 2, 1x USB-C 3.2 Gen 2, 1x Thunderbolt™ 4 / USB4, 1x HDMI 2.1, 1x prise combinée casque/microphone (3,5 mm), 1x lecteur de carte - Clavier Rétroéclairé blanc - Couleur: Gris Orage - Garantie: 2 ans
                                         Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,82Y30027FG,LENOVO,LEGION SLIM 7 16IRH8,oui,Windows 11 Famille,16 Pouces ,WQXGA,Non,2560 x 1600 pixels,Intel Core i9,14 Cœurs,Intel® Core™ i9-13900H,Up to 5.40 GHz Turbo max,24 Mo,32 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 4070,Rétroéclairé blanc,"3x USB 3.2 Gen 2, 1x USB-C 3.2 Gen 2, 1x Thunderbolt™ 4 / USB4, 1x HDMI 2.1, 1x prise combinée casque/microphone (3,5 mm), 1x lecteur de carte",Non,Gris,2 ans
PC Portable Gamer MSI Raider GE68 HX 13V i7 13è Gén 16Go RTX 4070,"8 989,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-msi-raider-ge68-hx-13v-i7-13e-gen-16go-rtx-4070.jpg,"Écran 16"" QHD+, IPS, 240 Hz - Processeur: Intel Core i7-13700HX (up to 5,00 GHz Turbo max, 30 Mo de mémoire cache, 16-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque dur: 1 To SSD - Carte graphique: NVIDIA GeForce RTX 4070 (8 Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 1x Thunderbolt™ 4, 2x (USB 3.2 Gen 2 /DisplayPort) Type-C, 1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-A, 1x HDMI™ 2.1, 1x RJ45 et Lecteur de carte SD Express - Clavier AZERTY avec rétroéclairage LED RGB touche par touche - Couleur: Noir - Garantie: 1 an 
                                        Retrait en Magasin ou Livraison Gratuite pour Cet Article",Sur commande 48h,GE68HX13VG-065XFR,MSI,Raider GE68 HX 13V,oui,FreeDos,16 Pouces ,QHD+,Non,2560 x 1600 pixels,Intel Core i7,16 Cœurs,Intel® Core™ i7-13700HX,"Up to 5,00 GHz Turbo max",30 Mo,16 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 4070,Clavier AZERTY avec rétroéclairage LED RGB touche par touche,"1x Thunderbolt™ 4, 2x (USB 3.2 Gen 2 /DisplayPort) Type-C, 1x USB 3.2 Gen 1 Type-A, 1x USB 3.2 Gen 2 Type-A, 1x HDMI™ 2.1, 1x RJ45 et Lecteur de carte SD Express",Non,Noir,1 an
PC Portable Gamer LENOVO Légion Pro 7 16IRX8H i9 13è Gén 32Go RTX 4080,"11 295,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-lenovo-legion-pro-7-16irx8h-i9-13e-gen-32go-rtx-4080.jpg,"Écran 16"" WQXGA IPS, 240 Hz - Processeur: Intel Core i9-13900HX (Up to 5,40 GHz Turbo max , 36 Mo de mémoire cache, 24-Cores) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 32Go DDR5-5600 - Disque Dur: 1To SSD - Carte Graphique: NVIDIA GeForce RTX 4080 (12Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 4x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 2, 1x Thunderbolt 4 / USB4, 1x HDMI, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation - Clavier Rétroéclairé RVB par touche (avec lentille d'éclairage) - Couleur: Gris onyx - Garantie: 2 ans
                                         Retrait en Magasin ou Livraison Gratuite pour Cet Article",En stock,82WQ00A6FG,LENOVO,LEGION PRO 7,oui,Windows 11 Famille,16 Pouces ,WQXGA,Non,2560 x 1600 pixels,Intel Core i9,24 Coeurs,Intel® Core™ i9-13900HX,Up to 5.40 GHz Turbo max,36 Mo,32 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 4080,Rétroéclairé RVB par touche (avec lentille d'éclairage),"4x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 2, 1x Thunderbolt 4 / USB4, 1x HDMI, 1x RJ-45, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation",Non,Gris,2 ans
PC Portable Gamer MSI Raider GE78HX 13VI i9 13è Gén 16Go RTX 4090,"14 999,000 DT",https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-gamer-msi-raider-ge78hx-13vi-i9-13e-gen-16go-rtx-4090.jpg,"Écran 17"" QHD+, IPS, 240 Hz - Processeur: Intel Core i9-13980HX (up to 5,60 GHz Turbo max, 36 Mo de mémoire cache, 24-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 16 Go DDR5 - Disque dur: 1 To SSD - Carte graphique: NVIDIA GeForce RTX 4090 (16 Go de mémoire dédiée GDDR6) avec Wi-Fi, Bluetooth, 2x (USB3.2 Gen2 / DP) Type-C, 1x (USB / DP / Thunderbolt™ 4) Type-C, 1x USB 3.2 Gen1 Type-A, 1x USB 3.2 Gen2 Type-A, 1x HDMI 2.1, 1x RJ45, 1x prise combo entrée micro/sortie casque et lecteur de carte SD Express - Clavier RVB par touche par SteelSeries - Couleur: Noir - Garantie: 1 an 
                                        Retrait en Magasin ou Livraison Gratuite pour Cet Article",Sur commande 48h,GE78HX-13VI-274XFR,MSI,Raider GE78HX 13VI,oui,FreeDos,17 Pouces,QHD+,Non,2560 x 1600 pixels,Intel Core i9,24 Coeurs,Intel® Core™ i9-13980HX,Up to 5.60 GHz Turbo max,36 Mo,16 Go,1 To SSD,SSD,Nvidia GeForce,GeForce RTX 4090,RVB par touche par SteelSeries,"2x (USB3.2 Gen2 / DP) Type-C, 1x (USB / DP / Thunderbolt™ 4) Type-C, 1x USB 3.2 Gen1 Type-A, 1x USB 3.2 Gen2 Type-A, 1x HDMI 2.1, 1x RJ45, 1x prise combo entrée micro/sortie casque, 1x lecteur de carte SD Express ",Non,Noir,1 an
